frame_id,class_id,actual_label,is_food,confidence,mog2_time_ms,preprocess_time_ms,yolo_time_ms,bbox_x1,bbox_y1,bbox_x2,bbox_y2
1,3,lemon,True,0.8391476273536682,348.1,25.2,576.2,0.77,0.77,2.35,2.37
1,4,tomato,True,0.8391476273536682,348.1,25.2,576.2,1.37,1.37,1.92,1.93
1,0,apple,True,0.8391476273536682,348.1,25.2,576.2,0.83,1.38,2.48,1.93
1,0,apple,True,0.8391476273536682,348.1,25.2,576.2,1.38,0.83,1.93,2.48
1,0,apple,True,0.8391476273536682,348.1,25.2,576.2,1.38,-0.27,1.93,1.38
1,1,carrot,True,0.8391476273536682,348.1,25.2,576.2,0.28,0.28,0.83,0.83
1,4,tomato,True,0.8320383429527283,348.1,25.2,576.2,0.56,0.57,1.85,1.93
1,0,apple,True,0.8314346671104431,348.1,25.2,576.2,0.28,-0.25,0.85,1.38
1,4,tomato,True,0.8065302968025208,348.1,25.2,576.2,0.33,0.38,1.47,1.54
1,4,tomato,True,0.7714083790779114,348.1,25.2,576.2,0.29,0.33,1.1,1.17
1,4,tomato,True,0.7217552065849304,348.1,25.2,576.2,1.29,0.25,1.98,0.97
1,0,apple,True,0.6485002636909485,348.1,25.2,576.2,0.24,1.34,0.86,1.96
1,1,carrot,True,0.6366137862205505,348.1,25.2,576.2,-0.27,0.29,1.39,0.85
2,3,lemon,True,0.8391476273536682,27.2,30.0,487.3,0.77,0.78,2.35,2.37
2,2,egg,True,0.8391476273536682,27.2,30.0,487.3,0.28,0.28,0.83,0.83
2,0,apple,True,0.8391476273536682,27.2,30.0,487.3,0.28,-0.27,0.83,1.38
2,3,lemon,True,0.8391476273536682,27.2,30.0,487.3,-0.27,-0.27,1.38,1.38
2,0,apple,True,0.8385645151138306,27.2,30.0,487.3,-0.27,0.83,1.38,2.47
2,4,tomato,True,0.8344355225563049,27.2,30.0,487.3,0.57,0.56,1.85,1.91
2,4,tomato,True,0.8072023987770081,27.2,30.0,487.3,0.31,0.33,1.45,1.51
2,4,tomato,True,0.7156516313552856,27.2,30.0,487.3,1.32,0.24,1.94,0.92
2,4,tomato,True,0.7138929963111877,27.2,30.0,487.3,0.34,0.34,1.08,1.12
2,4,tomato,True,0.7004982233047485,27.2,30.0,487.3,1.31,1.32,1.87,1.94
2,4,tomato,True,0.6977765560150146,27.2,30.0,487.3,0.72,1.3,2.36,1.88
2,4,tomato,True,0.6504640579223633,27.2,30.0,487.3,0.25,1.33,0.86,1.95
3,3,lemon,True,0.8391476273536682,28.6,19.0,484.2,0.77,0.77,2.35,2.37
3,1,carrot,True,0.8391476273536682,28.6,19.0,484.2,0.28,0.28,0.83,0.83
3,0,apple,True,0.8391476273536682,28.6,19.0,484.2,1.38,-0.27,1.93,1.38
3,0,apple,True,0.8391476273536682,28.6,19.0,484.2,0.83,1.38,2.48,1.93
3,0,apple,True,0.8391476273536682,28.6,19.0,484.2,1.36,0.28,1.93,0.84
3,1,carrot,True,0.8391476273536682,28.6,19.0,484.2,0.83,-0.27,2.48,1.37
3,0,apple,True,0.8368052840232849,28.6,19.0,484.2,-0.27,-0.26,1.38,1.37
3,0,apple,True,0.8326402306556702,28.6,19.0,484.2,-0.25,0.83,1.37,2.44
3,4,tomato,True,0.8308293223381042,28.6,19.0,484.2,0.58,0.59,1.88,1.96
