frame_id,class_id,actual_label,is_food,confidence,mog2_time_ms,preprocess_time_ms,yolo_time_ms,bbox_x1,bbox_y1,bbox_x2,bbox_y2
1,0,apple,True,0.7388204336166382,349.9,21.8,822.5,0.52,0.52,1.0,1.0
1,4,tomato,True,0.7284067869186401,349.9,21.8,822.5,0.25,0.27,0.95,1.0
1,4,tomato,True,0.7040573358535767,349.9,21.8,822.5,0.18,0.21,0.73,0.79
2,1,carrot,True,0.7405116558074951,28.7,18.4,672.9,0.52,0.52,1.0,1.0
2,4,tomato,True,0.7208577990531921,28.7,18.4,672.9,0.27,0.3,1.0,1.0
2,4,tomato,True,0.7060219049453735,28.7,18.4,672.9,0.19,0.22,0.76,0.8
3,0,apple,True,0.7369207739830017,27.2,15.9,634.2,0.51,0.51,1.0,1.0
3,4,tomato,True,0.7234291434288025,27.2,15.9,634.2,0.27,0.29,0.96,1.0
3,4,tomato,True,0.7043205499649048,27.2,15.9,634.2,0.21,0.21,0.75,0.79
4,3,lemon,True,0.7386419773101807,28.2,11.4,631.5,0.52,0.52,1.0,1.0
4,4,tomato,True,0.7276186943054199,28.2,11.4,631.5,0.26,0.28,0.96,1.0
4,4,tomato,True,0.7043542265892029,28.2,11.4,631.5,0.21,0.21,0.75,0.79
5,3,lemon,True,0.7381837964057922,25.0,12.5,728.6,0.51,0.51,1.0,1.0
5,4,tomato,True,0.7172248959541321,25.0,12.5,728.6,0.24,0.25,0.91,0.98
6,0,apple,True,0.7373172044754028,42.1,14.6,783.5,0.5,0.51,1.0,1.0
6,4,tomato,True,0.7193529605865479,42.1,14.6,783.5,0.17,0.23,0.86,0.97
7,0,apple,True,0.737705647945404,28.2,8.5,618.8,0.51,0.52,1.0,1.0
7,4,tomato,True,0.7209692597389221,28.2,8.5,618.8,0.2,0.16,0.88,0.96
