frame_id,class_id,actual_label,is_food,confidence,mog2_time_ms,preprocess_time_ms,yolo_time_ms,bbox_x1,bbox_y1,bbox_x2,bbox_y2
5,1,carrot,True,0.8391476273536682,29.7,8.4,482.6,-0.27,-0.27,1.38,1.37
5,1,carrot,True,0.8391476273536682,29.7,8.4,482.6,0.28,1.38,0.83,1.93
5,0,apple,True,0.8391476273536682,29.7,8.4,482.6,1.38,1.38,1.93,1.93
5,0,apple,True,0.8391476273536682,29.7,8.4,482.6,-0.27,0.82,1.38,2.47
5,3,lemon,True,0.8391476273536682,29.7,8.4,482.6,1.37,0.27,1.93,0.83
5,0,apple,True,0.8385645151138306,29.7,8.4,482.6,0.83,1.38,2.48,1.93
5,4,tomato,True,0.8314346671104431,29.7,8.4,482.6,0.56,0.58,1.85,1.93
5,3,lemon,True,0.8085412979125977,29.7,8.4,482.6,0.24,0.27,1.42,1.44
5,4,tomato,True,0.7121278643608093,29.7,8.4,482.6,0.33,0.34,1.09,1.12
5,2,egg,True,0.6405953764915466,29.7,8.4,482.6,-0.27,0.28,1.38,0.83
5,2,egg,True,0.6386069655418396,29.7,8.4,482.6,0.28,-0.27,0.83,1.38
5,0,apple,True,0.6366137862205505,29.7,8.4,482.6,-0.27,1.37,1.38,1.92
6,3,lemon,True,0.8391476273536682,31.5,18.3,489.8,0.77,0.77,2.35,2.37
6,4,tomato,True,0.8391476273536682,31.5,18.3,489.8,0.27,0.27,0.83,0.84
6,3,lemon,True,0.8391476273536682,31.5,18.3,489.8,-0.26,0.28,1.39,0.84
6,4,tomato,True,0.8385645151138306,31.5,18.3,489.8,0.28,0.83,0.83,2.47
6,4,tomato,True,0.8385645151138306,31.5,18.3,489.8,1.36,0.27,1.93,0.84
6,1,carrot,True,0.8385645151138306,31.5,18.3,489.8,0.29,-0.27,0.85,1.38
6,0,apple,True,0.8379798531532288,31.5,18.3,489.8,-0.27,0.83,1.38,2.48
6,3,lemon,True,0.8379798531532288,31.5,18.3,489.8,0.77,1.27,2.34,1.85
6,4,tomato,True,0.8373933434486389,31.5,18.3,489.8,1.38,1.37,1.93,1.93
6,4,tomato,True,0.8332404494285583,31.5,18.3,489.8,0.53,0.6,1.85,1.96
6,0,apple,True,0.8296135067939758,31.5,18.3,489.8,1.36,0.83,1.91,2.46
6,4,tomato,True,0.8072023987770081,31.5,18.3,489.8,0.33,0.39,1.47,1.56
6,4,tomato,True,0.7675833702087402,31.5,18.3,489.8,0.3,0.32,1.11,1.17
6,4,tomato,True,0.6386069655418396,31.5,18.3,489.8,-0.27,-0.27,1.38,1.38
7,0,apple,True,0.8391476273536682,28.6,15.0,501.7,0.79,0.8,2.41,2.43
7,0,apple,True,0.8391476273536682,28.6,15.0,501.7,0.29,-0.27,0.84,1.38
7,4,tomato,True,0.8391476273536682,28.6,15.0,501.7,1.35,1.36,1.91,1.93
7,0,apple,True,0.8391476273536682,28.6,15.0,501.7,-0.26,-0.27,1.39,1.38
7,3,lemon,True,0.8391476273536682,28.6,15.0,501.7,0.28,0.28,0.83,0.83
7,2,egg,True,0.8391476273536682,28.6,15.0,501.7,0.83,-0.26,2.47,1.37
7,2,egg,True,0.8391476273536682,28.6,15.0,501.7,-0.26,0.83,1.37,2.46
7,0,apple,True,0.8373933434486389,28.6,15.0,501.7,1.38,0.83,1.93,2.48
7,3,lemon,True,0.8344355225563049,28.6,15.0,501.7,0.57,0.57,1.93,1.97
7,4,tomato,True,0.802460253238678,28.6,15.0,501.7,0.31,0.33,1.45,1.51
7,4,tomato,True,0.7260652780532837,28.6,15.0,501.7,1.31,0.25,1.97,0.94
7,4,tomato,True,0.7147731184959412,28.6,15.0,501.7,0.32,0.33,1.08,1.12
7,4,tomato,True,0.7014023661613464,28.6,15.0,501.7,0.75,1.31,2.39,1.91
7,2,egg,True,0.6376109719276428,28.6,15.0,501.7,-0.27,1.37,1.38,1.93
8,3,lemon,True,0.8391476273536682,29.3,14.0,498.3,0.77,0.78,2.35,2.37
8,2,egg,True,0.8391476273536682,29.3,14.0,498.3,-0.27,-0.27,1.37,1.37
8,2,egg,True,0.8391476273536682,29.3,14.0,498.3,0.28,0.28,0.86,0.86
8,1,carrot,True,0.8391476273536682,29.3,14.0,498.3,0.76,1.26,2.32,1.82
8,4,tomato,True,0.8391476273536682,29.3,14.0,498.3,1.34,1.34,1.94,1.97
8,2,egg,True,0.8385645151138306,29.3,14.0,498.3,1.37,0.28,1.93,0.83
8,0,apple,True,0.8373933434486389,29.3,14.0,498.3,-0.27,0.82,1.37,2.47
8,0,apple,True,0.8373933434486389,29.3,14.0,498.3,0.31,-0.24,0.87,1.41
8,0,apple,True,0.8332404494285583,29.3,14.0,498.3,1.37,-0.24,1.93,1.38
8,4,tomato,True,0.8320383429527283,29.3,14.0,498.3,0.57,0.58,1.86,1.93
8,4,tomato,True,0.802460253238678,29.3,14.0,498.3,0.31,0.33,1.45,1.51
8,4,tomato,True,0.7138929963111877,29.3,14.0,498.3,0.34,0.35,1.09,1.13
9,4,tomato,True,0.8391476273536682,27.2,6.7,513.9,0.76,0.77,2.34,2.35
9,3,lemon,True,0.8391476273536682,27.2,6.7,513.9,-0.27,0.82,1.37,2.47
9,4,tomato,True,0.8391476273536682,27.2,6.7,513.9,0.28,0.28,0.83,0.83
9,0,apple,True,0.8391476273536682,27.2,6.7,513.9,-0.24,-0.27,1.39,1.38
9,2,egg,True,0.8391476273536682,27.2,6.7,513.9,1.35,1.36,1.93,1.94
9,0,apple,True,0.8385645151138306,27.2,6.7,513.9,1.37,0.82,1.92,2.47
9,1,carrot,True,0.8385645151138306,27.2,6.7,513.9,0.28,-0.26,0.84,1.39
9,3,lemon,True,0.8379798531532288,27.2,6.7,513.9,1.36,0.25,1.93,0.86
9,4,tomato,True,0.8373933434486389,27.2,6.7,513.9,0.56,0.59,1.85,1.94
9,4,tomato,True,0.8058564066886902,27.2,6.7,513.9,0.32,0.4,1.47,1.55
9,4,tomato,True,0.7714083790779114,27.2,6.7,513.9,0.28,0.26,1.08,1.13
9,4,tomato,True,0.6895282864570618,27.2,6.7,513.9,0.68,1.29,2.32,1.86
