frame_id,class_id,actual_label,is_food,confidence,mog2_time_ms,preprocess_time_ms,yolo_time_ms,bbox_x1,bbox_y1,bbox_x2,bbox_y2
1,0,apple,True,0.7397568225860596,349.9,21.1,840.6,0.52,0.52,1.0,1.0
1,2,egg,True,0.730251669883728,349.9,21.1,840.6,0.27,0.29,1.0,1.0
1,2,egg,True,0.7209002375602722,349.9,21.1,840.6,0.0,0.0,0.0,0.0
1,4,tomato,True,0.7135320901870728,349.9,21.1,840.6,0.0,0.0,0.0,0.0
1,3,lemon,True,0.7131202220916748,349.9,21.1,840.6,0.0,0.0,0.0,0.0
1,4,tomato,True,0.7036364078521729,349.9,21.1,840.6,0.18,0.21,0.74,0.81
2,4,tomato,True,0.7397041320800781,27.3,19.2,647.3,0.47,0.48,1.0,1.0
2,4,tomato,True,0.7168554663658142,27.3,19.2,647.3,0.26,0.27,0.93,0.99
2,4,tomato,True,0.7099813222885132,27.3,19.2,647.3,0.0,0.0,0.0,0.0
2,4,tomato,True,0.7046210765838623,27.3,19.2,647.3,0.16,0.11,0.72,0.79
3,0,apple,True,0.7359046339988708,26.3,15.6,638.5,0.5,0.51,1.0,1.0
3,3,lemon,True,0.7224737405776978,26.3,15.6,638.5,0.25,0.26,1.0,1.0
3,3,lemon,True,0.7154142260551453,26.3,15.6,638.5,0.0,0.0,0.0,0.0
3,3,lemon,True,0.710659384727478,26.3,15.6,638.5,0.0,0.0,0.0,0.0
3,4,tomato,True,0.7026606798171997,26.3,15.6,638.5,0.0,0.0,0.0,0.0
3,4,tomato,True,0.7008840441703796,26.3,15.6,638.5,0.21,0.21,0.73,0.77
4,0,apple,True,0.7373071312904358,27.0,11.3,640.7,0.51,0.51,1.0,1.0
4,4,tomato,True,0.7235140800476074,27.0,11.3,640.7,0.25,0.28,0.96,1.0
4,4,tomato,True,0.7211241722106934,27.0,11.3,640.7,0.0,0.0,0.0,0.0
4,4,tomato,True,0.7121192216873169,27.0,11.3,640.7,0.0,0.0,0.0,0.0
5,4,tomato,True,0.7377652525901794,27.2,8.7,634.5,0.51,0.44,1.0,1.0
5,4,tomato,True,0.7225079536437988,27.2,8.7,634.5,0.19,0.21,0.88,0.95
5,0,apple,True,0.7129740118980408,27.2,8.7,634.5,0.0,0.0,0.0,0.02
5,0,apple,True,0.7025766372680664,27.2,8.7,634.5,0.0,0.0,0.45,0.46
6,4,tomato,True,0.7371513247489929,26.4,8.3,637.5,0.51,0.49,1.0,1.0
6,3,lemon,True,0.72235107421875,26.4,8.3,637.5,0.21,0.21,0.9,0.97
6,3,lemon,True,0.7206501960754395,26.4,8.3,637.5,0.0,0.0,0.0,0.0
6,4,tomato,True,0.7191826701164246,26.4,8.3,637.5,0.0,0.0,0.0,0.0
6,4,tomato,True,0.7128774523735046,26.4,8.3,637.5,0.0,0.0,0.0,0.0
7,4,tomato,True,0.7397515773773193,28.5,10.3,639.6,0.52,0.52,1.0,1.0
7,4,tomato,True,0.7211555242538452,28.5,10.3,639.6,0.23,0.29,0.92,0.99
7,2,egg,True,0.7169045209884644,28.5,10.3,639.6,0.0,0.0,0.0,0.0
7,2,egg,True,0.7163774371147156,28.5,10.3,639.6,0.0,0.0,0.0,0.0
7,3,lemon,True,0.7124008536338806,28.5,10.3,639.6,0.0,0.0,0.0,0.0
7,4,tomato,True,0.7022839784622192,28.5,10.3,639.6,0.0,0.0,0.0,0.0
