frame_id,class_id,actual_label,is_food,confidence,mog2_time_ms,preprocess_time_ms,yolo_time_ms,bbox_x1,bbox_y1,bbox_x2,bbox_y2
1,3,lemon,True,0.8391476273536682,349.9,24.1,577.3,0.77,0.77,2.35,2.37
1,1,carrot,True,0.8391476273536682,349.9,24.1,577.3,-0.27,0.82,1.38,2.47
1,1,carrot,True,0.8385645151138306,349.9,24.1,577.3,-0.26,1.34,1.36,1.9
1,1,carrot,True,0.8373933434486389,349.9,24.1,577.3,0.3,0.3,0.88,0.88
1,4,tomato,True,0.8344355225563049,349.9,24.1,577.3,0.56,0.58,1.84,1.93
1,4,tomato,True,0.8045032620429993,349.9,24.1,577.3,0.36,0.39,1.5,1.56
1,4,tomato,True,0.7714083790779114,349.9,24.1,577.3,0.3,0.31,1.12,1.19
1,4,tomato,True,0.7260652780532837,349.9,24.1,577.3,1.31,0.23,1.97,0.96
1,4,tomato,True,0.7103562951087952,349.9,24.1,577.3,1.31,1.32,1.9,1.96
1,4,tomato,True,0.7023048400878906,349.9,24.1,577.3,0.77,1.32,2.42,1.93
2,3,lemon,True,0.8391476273536682,31.2,35.4,551.0,0.77,0.77,2.35,2.37
2,3,lemon,True,0.8391476273536682,31.2,35.4,551.0,1.38,0.28,1.93,0.83
2,1,carrot,True,0.8391476273536682,31.2,35.4,551.0,0.28,0.28,0.83,0.83
2,0,apple,True,0.8385645151138306,31.2,35.4,551.0,0.83,-0.27,2.48,1.38
2,4,tomato,True,0.8320383429527283,31.2,35.4,551.0,0.56,0.57,1.86,1.92
2,4,tomato,True,0.8051807284355164,31.2,35.4,551.0,0.33,0.39,1.47,1.56
2,4,tomato,True,0.7706469893455505,31.2,35.4,551.0,0.3,0.3,1.11,1.18
2,4,tomato,True,0.705899178981781,31.2,35.4,551.0,1.3,1.33,1.9,1.98
2,4,tomato,True,0.6977765560150146,31.2,35.4,551.0,0.71,1.3,2.35,1.88
2,4,tomato,True,0.6386069655418396,31.2,35.4,551.0,0.28,-0.27,0.84,1.38
2,0,apple,True,0.6356154084205627,31.2,35.4,551.0,-0.27,1.37,1.38,1.93
3,3,lemon,True,0.8391476273536682,28.3,19.9,494.6,0.77,0.77,2.35,2.37
3,0,apple,True,0.8391476273536682,28.3,19.9,494.6,0.28,-0.27,0.83,1.38
3,0,apple,True,0.8391476273536682,28.3,19.9,494.6,1.38,-0.27,1.93,1.38
3,2,egg,True,0.8391476273536682,28.3,19.9,494.6,1.38,1.38,1.93,1.93
3,1,carrot,True,0.8391476273536682,28.3,19.9,494.6,1.38,0.28,1.93,0.83
3,2,egg,True,0.8379798531532288,28.3,19.9,494.6,-0.25,0.83,1.36,2.43
3,4,tomato,True,0.8302223086357117,28.3,19.9,494.6,0.56,0.56,1.85,1.92
3,4,tomato,True,0.8045032620429993,28.3,19.9,494.6,0.33,0.39,1.47,1.55
3,4,tomato,True,0.7698837518692017,28.3,19.9,494.6,0.29,0.31,1.09,1.17
3,4,tomato,True,0.7023048400878906,28.3,19.9,494.6,0.72,1.3,2.37,1.89
3,4,tomato,True,0.6802202463150024,28.3,19.9,494.6,0.25,0.26,0.85,0.89
3,2,egg,True,0.6356154084205627,28.3,19.9,494.6,-0.27,1.38,1.38,1.93
4,3,lemon,True,0.8391476273536682,29.0,15.6,484.4,0.77,0.77,2.35,2.37
4,0,apple,True,0.8391476273536682,29.0,15.6,484.4,0.28,-0.27,0.83,1.38
4,2,egg,True,0.8391476273536682,29.0,15.6,484.4,0.83,1.38,2.48,1.93
4,4,tomato,True,0.8391476273536682,29.0,15.6,484.4,1.38,1.37,1.93,1.93
4,0,apple,True,0.8391476273536682,29.0,15.6,484.4,0.28,1.38,0.83,1.93
4,1,carrot,True,0.8385645151138306,29.0,15.6,484.4,0.28,0.28,0.83,0.83
4,4,tomato,True,0.8302223086357117,29.0,15.6,484.4,0.56,0.57,1.83,1.9
4,4,tomato,True,0.802460253238678,29.0,15.6,484.4,0.33,0.39,1.47,1.55
4,4,tomato,True,0.7714083790779114,29.0,15.6,484.4,0.29,0.31,1.1,1.17
4,4,tomato,True,0.7243462204933167,29.0,15.6,484.4,1.33,0.25,1.97,0.94
5,3,lemon,True,0.8391476273536682,26.7,9.7,482.7,0.77,0.77,2.35,2.37
5,0,apple,True,0.8391476273536682,26.7,9.7,482.7,-0.27,-0.27,1.38,1.38
5,0,apple,True,0.8391476273536682,26.7,9.7,482.7,0.83,-0.27,2.48,1.38
5,1,carrot,True,0.8391476273536682,26.7,9.7,482.7,0.28,0.28,0.83,0.83
5,1,carrot,True,0.8391476273536682,26.7,9.7,482.7,1.37,1.38,1.92,1.93
5,4,tomato,True,0.8302223086357117,26.7,9.7,482.7,0.55,0.57,1.84,1.91
5,4,tomato,True,0.8038240671157837,26.7,9.7,482.7,0.35,0.39,1.48,1.55
5,4,tomato,True,0.7675833702087402,26.7,9.7,482.7,0.29,0.31,1.08,1.15
5,4,tomato,True,0.7260652780532837,26.7,9.7,482.7,1.32,0.27,1.96,0.95
5,4,tomato,True,0.7094680666923523,26.7,9.7,482.7,0.71,1.3,2.36,1.9
5,4,tomato,True,0.6415877938270569,26.7,9.7,482.7,0.28,1.38,0.83,1.93
5,2,egg,True,0.6356154084205627,26.7,9.7,482.7,1.37,0.83,1.92,2.48
5,0,apple,True,0.6346158981323242,26.7,9.7,482.7,-0.27,0.83,1.38,2.48
6,2,egg,True,0.8391476273536682,29.4,18.7,488.5,0.77,0.78,2.37,2.39
6,3,lemon,True,0.8391476273536682,29.4,18.7,488.5,0.27,0.28,0.83,0.83
6,1,carrot,True,0.8391476273536682,29.4,18.7,488.5,0.78,1.3,2.37,1.85
6,3,lemon,True,0.8368052840232849,29.4,18.7,488.5,1.37,0.83,1.92,2.48
6,4,tomato,True,0.8314346671104431,29.4,18.7,488.5,0.56,0.58,1.84,1.92
6,4,tomato,True,0.8038240671157837,29.4,18.7,488.5,0.31,0.36,1.46,1.53
6,4,tomato,True,0.7208881974220276,29.4,18.7,488.5,1.33,0.24,1.98,0.93
6,4,tomato,True,0.7130112648010254,29.4,18.7,488.5,0.33,0.34,1.1,1.13
6,4,tomato,True,0.7076867818832397,29.4,18.7,488.5,1.3,1.32,1.89,1.96
6,2,egg,True,0.6366137862205505,29.4,18.7,488.5,0.28,1.37,0.83,1.93
7,3,lemon,True,0.8391476273536682,32.4,13.4,496.9,0.77,0.77,2.35,2.37
7,0,apple,True,0.8391476273536682,32.4,13.4,496.9,1.37,-0.27,1.92,1.38
7,3,lemon,True,0.8391476273536682,32.4,13.4,496.9,0.28,0.28,0.84,0.84
7,0,apple,True,0.8391476273536682,32.4,13.4,496.9,0.29,-0.25,0.84,1.39
7,4,tomato,True,0.8391476273536682,32.4,13.4,496.9,1.36,1.35,1.92,1.92
7,4,tomato,True,0.8314346671104431,32.4,13.4,496.9,0.56,0.58,1.85,1.92
7,4,tomato,True,0.8031430244445801,32.4,13.4,496.9,0.31,0.33,1.45,1.51
7,4,tomato,True,0.7252065539360046,32.4,13.4,496.9,1.33,0.24,1.97,0.93
7,4,tomato,True,0.7147731184959412,32.4,13.4,496.9,0.33,0.33,1.09,1.12
7,4,tomato,True,0.6659866571426392,32.4,13.4,496.9,0.77,1.33,2.4,1.89
7,4,tomato,True,0.6455451846122742,32.4,13.4,496.9,-0.24,-0.27,1.4,1.38
8,3,lemon,True,0.8391476273536682,32.4,19.7,491.9,0.77,0.77,2.35,2.37
8,0,apple,True,0.8391476273536682,32.4,19.7,491.9,0.29,0.28,0.84,0.83
8,1,carrot,True,0.8391476273536682,32.4,19.7,491.9,-0.27,0.83,1.38,2.48
8,2,egg,True,0.8391476273536682,32.4,19.7,491.9,-0.27,-0.26,1.38,1.38
8,0,apple,True,0.8391476273536682,32.4,19.7,491.9,1.37,1.37,1.94,1.93
8,4,tomato,True,0.8320383429527283,32.4,19.7,491.9,0.54,0.59,1.84,1.93
8,4,tomato,True,0.8038240671157837,32.4,19.7,491.9,0.29,0.36,1.46,1.53
8,4,tomato,True,0.7226204872131348,32.4,19.7,491.9,1.32,0.24,1.96,0.93
8,4,tomato,True,0.7138929963111877,32.4,19.7,491.9,0.33,0.34,1.09,1.13
8,4,tomato,True,0.7004982233047485,32.4,19.7,491.9,0.72,1.31,2.37,1.89
8,1,carrot,True,0.6435689330101013,32.4,19.7,491.9,-0.27,1.37,1.38,1.93
9,3,lemon,True,0.8391476273536682,25.4,6.7,518.6,0.77,0.77,2.35,2.37
9,4,tomato,True,0.8391476273536682,25.4,6.7,518.6,0.29,0.28,0.85,0.84
9,3,lemon,True,0.8391476273536682,25.4,6.7,518.6,0.83,0.28,2.48,0.83
9,0,apple,True,0.8379798531532288,25.4,6.7,518.6,0.3,-0.25,0.85,1.39
9,2,egg,True,0.8373933434486389,25.4,6.7,518.6,-0.27,0.83,1.37,2.47
9,1,carrot,True,0.8356238603591919,25.4,6.7,518.6,1.35,1.35,1.91,1.91
9,4,tomato,True,0.8320383429527283,25.4,6.7,518.6,0.55,0.55,1.84,1.9
9,4,tomato,True,0.802460253238678,25.4,6.7,518.6,0.31,0.33,1.45,1.51
9,4,tomato,True,0.723484218120575,25.4,6.7,518.6,1.32,0.25,1.96,0.93
9,4,tomato,True,0.7147731184959412,25.4,6.7,518.6,0.33,0.34,1.09,1.13
9,4,tomato,True,0.7004982233047485,25.4,6.7,518.6,0.73,1.3,2.38,1.9
9,0,apple,True,0.6425789594650269,25.4,6.7,518.6,0.29,1.35,0.84,1.95
10,3,lemon,True,0.8391476273536682,24.9,14.7,478.1,0.77,0.77,2.35,2.37
10,1,carrot,True,0.8391476273536682,24.9,14.7,478.1,1.36,1.37,1.91,1.92
10,3,lemon,True,0.8391476273536682,24.9,14.7,478.1,0.28,0.28,0.83,0.83
10,2,egg,True,0.8391476273536682,24.9,14.7,478.1,0.82,1.37,2.47,1.93
10,0,apple,True,0.8391476273536682,24.9,14.7,478.1,1.38,0.83,1.93,2.48
10,1,carrot,True,0.8391476273536682,24.9,14.7,478.1,-0.22,-0.25,1.4,1.36
10,3,lemon,True,0.8362153768539429,24.9,14.7,478.1,0.31,-0.23,0.89,1.43
10,4,tomato,True,0.8326402306556702,24.9,14.7,478.1,0.52,0.58,1.86,1.95
10,4,tomato,True,0.8031430244445801,24.9,14.7,478.1,0.31,0.34,1.44,1.51
10,4,tomato,True,0.723484218120575,24.9,14.7,478.1,1.33,0.25,1.96,0.94
10,4,tomato,True,0.7147731184959412,24.9,14.7,478.1,0.33,0.35,1.09,1.12
10,0,apple,True,0.6386069655418396,24.9,14.7,478.1,-0.26,0.29,1.38,0.85
11,3,lemon,True,0.8391476273536682,28.3,9.7,485.2,0.77,0.77,2.35,2.37
11,3,lemon,True,0.8391476273536682,28.3,9.7,485.2,0.83,1.37,2.48,1.93
11,1,carrot,True,0.8391476273536682,28.3,9.7,485.2,1.37,1.38,1.92,1.93
11,2,egg,True,0.8391476273536682,28.3,9.7,485.2,1.38,0.27,1.93,0.83
11,1,carrot,True,0.8391476273536682,28.3,9.7,485.2,0.27,0.28,0.83,0.83
11,1,carrot,True,0.8385645151138306,28.3,9.7,485.2,0.32,-0.24,0.87,1.42
11,1,carrot,True,0.8379798531532288,28.3,9.7,485.2,-0.24,-0.26,1.4,1.38
11,0,apple,True,0.8373933434486389,28.3,9.7,485.2,1.35,0.82,1.9,2.47
11,3,lemon,True,0.8344355225563049,28.3,9.7,485.2,0.43,0.49,1.87,1.95
11,4,tomato,True,0.8031430244445801,28.3,9.7,485.2,0.31,0.33,1.46,1.51
11,4,tomato,True,0.7121278643608093,28.3,9.7,485.2,0.33,0.34,1.08,1.12
12,2,egg,True,0.8391476273536682,27.1,14.7,479.6,0.77,0.78,2.37,2.39
12,1,carrot,True,0.8391476273536682,27.1,14.7,479.6,-0.27,0.83,1.38,2.48
12,2,egg,True,0.8391476273536682,27.1,14.7,479.6,1.38,0.28,1.93,0.83
12,0,apple,True,0.8391476273536682,27.1,14.7,479.6,0.27,0.27,0.83,0.83
12,3,lemon,True,0.8379798531532288,27.1,14.7,479.6,1.36,1.36,1.94,1.93
12,0,apple,True,0.8379798531532288,27.1,14.7,479.6,-0.27,-0.27,1.39,1.38
12,2,egg,True,0.8379798531532288,27.1,14.7,479.6,0.81,1.34,2.45,1.92
12,4,tomato,True,0.8350304961204529,27.1,14.7,479.6,0.59,0.59,1.9,1.96
12,4,tomato,True,0.8045032620429993,27.1,14.7,479.6,0.31,0.36,1.47,1.54
12,4,tomato,True,0.7675833702087402,27.1,14.7,479.6,0.3,0.33,1.08,1.16
12,0,apple,True,0.6405953764915466,27.1,14.7,479.6,0.28,1.36,0.84,1.95
13,3,lemon,True,0.8391476273536682,24.2,11.8,483.3,0.77,0.77,2.35,2.37
13,1,carrot,True,0.8391476273536682,24.2,11.8,483.3,0.82,1.37,2.47,1.92
13,1,carrot,True,0.8391476273536682,24.2,11.8,483.3,0.28,0.28,0.84,0.84
13,2,egg,True,0.8391476273536682,24.2,11.8,483.3,-0.27,-0.27,1.38,1.38
13,3,lemon,True,0.8391476273536682,24.2,11.8,483.3,-0.27,0.27,1.38,0.83
13,0,apple,True,0.8391476273536682,24.2,11.8,483.3,0.3,-0.26,0.85,1.39
13,2,egg,True,0.8391476273536682,24.2,11.8,483.3,1.36,0.27,1.94,0.87
13,4,tomato,True,0.8314346671104431,24.2,11.8,483.3,0.56,0.57,1.85,1.92
13,4,tomato,True,0.811197817325592,24.2,11.8,483.3,0.33,0.37,1.47,1.53
13,4,tomato,True,0.7698837518692017,24.2,11.8,483.3,0.29,0.33,1.09,1.18
13,4,tomato,True,0.6755112409591675,24.2,11.8,483.3,1.33,1.32,1.92,1.96
13,4,tomato,True,0.6405953764915466,24.2,11.8,483.3,0.27,1.37,0.83,1.93
14,4,tomato,True,0.8391476273536682,26.6,10.4,480.3,0.76,0.77,2.34,2.35
14,1,carrot,True,0.8391476273536682,26.6,10.4,480.3,0.28,-0.27,0.83,1.38
14,3,lemon,True,0.8391476273536682,26.6,10.4,480.3,1.37,0.28,1.93,0.83
14,1,carrot,True,0.8391476273536682,26.6,10.4,480.3,-0.27,0.83,1.38,2.48
14,2,egg,True,0.8391476273536682,26.6,10.4,480.3,0.29,0.29,0.86,0.85
14,2,egg,True,0.8391476273536682,26.6,10.4,480.3,1.37,1.36,1.92,1.93
14,1,carrot,True,0.8385645151138306,26.6,10.4,480.3,-0.27,-0.27,1.38,1.38
14,0,apple,True,0.8373933434486389,26.6,10.4,480.3,0.8,1.35,2.44,1.9
14,4,tomato,True,0.8326402306556702,26.6,10.4,480.3,0.57,0.58,1.86,1.93
14,4,tomato,True,0.8045032620429993,26.6,10.4,480.3,0.28,0.34,1.43,1.56
14,4,tomato,True,0.774436354637146,26.6,10.4,480.3,0.19,0.3,1.04,1.16
15,3,lemon,True,0.8391476273536682,27.2,6.8,482.5,0.77,0.77,2.35,2.37
15,1,carrot,True,0.8391476273536682,27.2,6.8,482.5,-0.27,1.38,1.38,1.93
15,2,egg,True,0.8391476273536682,27.2,6.8,482.5,0.28,0.28,0.83,0.83
15,1,carrot,True,0.8391476273536682,27.2,6.8,482.5,0.28,1.38,0.83,1.93
15,1,carrot,True,0.8379798531532288,27.2,6.8,482.5,0.28,-0.27,0.85,1.39
15,4,tomato,True,0.8373933434486389,27.2,6.8,482.5,0.82,1.37,2.47,1.93
15,4,tomato,True,0.8314346671104431,27.2,6.8,482.5,0.56,0.58,1.84,1.92
15,4,tomato,True,0.8078727126121521,27.2,6.8,482.5,0.33,0.36,1.48,1.51
15,4,tomato,True,0.7582225203514099,27.2,6.8,482.5,0.2,0.22,1.01,1.07
15,4,tomato,True,0.7147731184959412,27.2,6.8,482.5,1.32,0.24,1.96,0.93
15,4,tomato,True,0.7014023661613464,27.2,6.8,482.5,1.25,1.29,1.82,1.9
15,4,tomato,True,0.6445576548576355,27.2,6.8,482.5,-0.27,0.28,1.38,0.83
16,4,tomato,True,0.8391476273536682,26.8,6.7,482.3,0.76,0.77,2.34,2.35
16,0,apple,True,0.8391476273536682,26.8,6.7,482.3,-0.27,-0.27,1.38,1.38
16,1,carrot,True,0.8391476273536682,26.8,6.7,482.3,-0.27,0.82,1.38,2.47
16,4,tomato,True,0.8391476273536682,26.8,6.7,482.3,0.28,0.28,0.83,0.83
16,1,carrot,True,0.8385645151138306,26.8,6.7,482.3,1.35,1.36,1.91,1.92
16,2,egg,True,0.8385645151138306,26.8,6.7,482.3,0.31,-0.25,0.86,1.4
16,4,tomato,True,0.8362153768539429,26.8,6.7,482.3,0.53,0.57,1.87,1.95
16,4,tomato,True,0.8038240671157837,26.8,6.7,482.3,0.38,0.35,1.52,1.57
16,4,tomato,True,0.7706469893455505,26.8,6.7,482.3,0.29,0.33,1.1,1.18
16,4,tomato,True,0.7156516313552856,26.8,6.7,482.3,1.3,0.22,1.94,0.89
16,4,tomato,True,0.6968662142753601,26.8,6.7,482.3,0.71,1.3,2.32,1.85
16,2,egg,True,0.6376109719276428,26.8,6.7,482.3,0.28,1.38,0.83,1.93
17,3,lemon,True,0.8391476273536682,27.1,6.8,485.5,0.77,0.77,2.35,2.37
17,0,apple,True,0.8391476273536682,27.1,6.8,485.5,1.38,-0.27,1.93,1.38
17,0,apple,True,0.8391476273536682,27.1,6.8,485.5,0.28,-0.27,0.83,1.38
17,4,tomato,True,0.8391476273536682,27.1,6.8,485.5,0.81,1.38,2.46,1.93
17,0,apple,True,0.8391476273536682,27.1,6.8,485.5,0.28,0.28,0.84,0.84
17,4,tomato,True,0.8391476273536682,27.1,6.8,485.5,1.37,0.27,1.93,0.83
17,3,lemon,True,0.8391476273536682,27.1,6.8,485.5,-0.25,0.81,1.38,2.45
17,2,egg,True,0.8391476273536682,27.1,6.8,485.5,-0.2,-0.24,1.4,1.35
17,4,tomato,True,0.8385645151138306,27.1,6.8,485.5,1.37,1.37,1.92,1.93
17,4,tomato,True,0.8314346671104431,27.1,6.8,485.5,0.57,0.58,1.86,1.93
17,4,tomato,True,0.811197817325592,27.1,6.8,485.5,0.37,0.34,1.51,1.52
17,4,tomato,True,0.7668130397796631,27.1,6.8,485.5,0.29,0.31,1.1,1.17
17,2,egg,True,0.6425789594650269,27.1,6.8,485.5,-0.23,0.28,1.43,0.84
