frame_id,class_id,actual_label,is_food,confidence,mog2_time_ms,preprocess_time_ms,yolo_time_ms,bbox_x1,bbox_y1,bbox_x2,bbox_y2
1,2,egg,True,0.7410187125205994,350.1,21.3,783.6,0.53,0.51,1.0,1.0
1,4,tomato,True,0.7263643741607666,350.1,21.3,783.6,0.26,0.29,0.98,1.0
1,0,apple,True,0.7163435816764832,350.1,21.3,783.6,0.0,0.0,0.44,0.43
1,2,egg,True,0.7098237872123718,350.1,21.3,783.6,0.0,0.0,0.0,0.0
1,4,tomato,True,0.7084818482398987,350.1,21.3,783.6,0.1,0.17,0.68,0.8
1,4,tomato,True,0.6955183148384094,350.1,21.3,783.6,0.1,0.16,0.5,0.58
1,3,lemon,True,0.6613120436668396,350.1,21.3,783.6,0.44,0.2,0.57,0.37
1,1,carrot,True,0.6550374031066895,350.1,21.3,783.6,0.0,0.11,0.32,0.57
1,4,tomato,True,0.6525989174842834,350.1,21.3,783.6,0.52,0.57,0.84,0.78
1,3,lemon,True,0.647926390171051,350.1,21.3,783.6,0.06,0.0,0.2,0.29
1,4,tomato,True,0.6409372091293335,350.1,21.3,783.6,0.32,0.28,0.79,0.75
1,4,tomato,True,0.6377310752868652,350.1,21.3,783.6,0.34,0.14,0.6,0.39
1,3,lemon,True,0.6371310949325562,350.1,21.3,783.6,0.07,0.04,0.32,0.36
1,4,tomato,True,0.6259175539016724,350.1,21.3,783.6,0.16,0.19,0.46,0.44
1,4,tomato,True,0.6210914850234985,350.1,21.3,783.6,0.07,0.08,0.22,0.22
1,3,lemon,True,0.6180328726768494,350.1,21.3,783.6,0.03,0.02,0.16,0.19
1,4,tomato,True,0.6087303757667542,350.1,21.3,783.6,0.46,0.29,0.59,0.43
1,4,tomato,True,0.6085604429244995,350.1,21.3,783.6,0.92,0.02,1.0,0.16
1,4,tomato,True,0.607627809047699,350.1,21.3,783.6,0.28,0.28,0.53,0.5
1,3,lemon,True,0.6064863801002502,350.1,21.3,783.6,0.3,0.09,0.46,0.28
1,3,lemon,True,0.60382479429245,350.1,21.3,783.6,0.09,0.06,0.16,0.13
